연번,구인신청일자,모집기간,사업장명,모집직종,고용형태,임금형태,임금,입사형태,요구경력,요구학력,전공계열,요구자격증,사업장 주소,기업형태,담당기관,등록일,연락처
314,2022-11-21,2022-11-21~2022-12-31,서귀포시장애인단체연합회(모커리),공예원,상용직,시급,9160,무관,0년개월,무관,,    ,제주특별자치도 서귀포시 칠십리로72번길 9 (서귀동),"협회,단체",제주지사,2022-11-24,1588-1519
315,2022-11-21,2022-11-21~2022-12-06,노인요양시설 상지,주방 보조원(일반 음식점),상용직,시급,9160,무관,0년0개월,무관,생명과학,    ,강원도 원주시 평원로 5 (중앙동) (),중소,강원지사,2022-11-21,1588-1519
316,2022-11-21,2022-11-21~2022-11-30,쿠팡 주식회사,직업 운동선수,계약직,월급,1000000,무관,무관,무관,,    ,서울특별시 송파구 송파대로 570 타워730(신천동),대기업,충북지사,2022-11-22,1588-1519
317,2022-11-21,2022-11-21~2022-11-23,주식회사 행복누리,판매 관리자(소규모 판매점장 제외),상용직,월급,2040000,무관,무관,무관,,    ,충청북도 청주시 흥덕구 백봉로 39 (송정동),대기업,충북지사,2022-11-21,1588-1519
318,2022-11-21,2022-11-21~2022-11-22,청주시문화산업진흥재단,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,월급,2100000,무관,0년개월,무관,,    ,충청북도 청주시 청원구 상당로 314 청주시문화산업진흥재단  (내덕동),"공사,공공",충북지사,2022-11-21,1588-1519
319,2022-11-21,2022-11-23~2022-11-25,무주군청,사회복지사(공공행정),계약직,연봉,3000000,무관,0년개월,무관,,    ,"전라북도 무주군 무주읍 주계로 97 (읍내리), 무주군청",중소,전북지사,2022-11-21,1588-1519
320,2022-11-21,2022-11-21~2022-11-25,국립축산과학원,사무 보조원(공공기관),계약직,월급,2000000,무관,0년개월,무관,,    ,전라북도 완주군 이서면 콩쥐팥쥐로 1500 국립축산과학원,"공사,공공",전북지사,2022-11-25,1588-1519
321,2022-11-21,2022-11-21~2022-12-18,만세365병원,의료 보조원,계약직,시급,9160,무관,0년개월,무관,,    ,부산광역시 중구 대청로 105 6층(대청동2가),개인,부산지역본부,2022-11-23,1588-1519
322,2022-11-21,2022-11-21~2022-12-10,애슐리퀸즈 해운대점,주방 보조원(일반 음식점),시간제,시급,9160,무관,0년개월,무관,,    ,부산광역시 해운대구 해운대로 813 (좌동) 장산NC백화점 7층,대기업,부산지역본부,2022-11-21,1588-1519
323,2022-11-21,2022-11-21~2022-12-10,발자국사회적협동조합,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9160,무관,0년개월,무관,,    ,부산광역시 기장군 기장읍 대청로36번길 11-5 1층(성공회기장교회),중소,부산지역본부,2022-11-21,1588-1519
324,2022-11-21,2022-11-21~2022-11-29,신용보증기금,사무 보조원(공공기관),계약직,월급,1800000,무관,0년개월,무관,,컴퓨터활용능력2급    ,대구광역시 동구 첨단로 7 (신서동),중소,대구지역본부,2022-11-25,1588-1519
325,2022-11-21,2022-11-21~2022-12-23,이화새봄아동발달센터,회계 사무원(일반 사업체),계약직,시급,9160,경력,2년0개월,대졸,,    ,대구광역시 중구 달구벌대로 2094 (남산동) 9층,개인,대구지역본부,2022-11-21,1588-1519
326,2022-11-21,2022-11-21~2022-12-23,이화새봄아동발달센터,환경 미화원,계약직,시급,9160,무관,무관,무관,,    ,대구광역시 중구 달구벌대로 2094 (남산동) 9층,개인,대구지역본부,2022-11-23,1588-1519
327,2022-11-21,2022-11-21~2022-12-02,인천동구청,공공행정 사무원,계약직,시급,9160,무관,0년개월,무관,,    ,인천광역시 동구 금곡로 67 의회건물4층 전략사업추진실 (송림동),"공사,공공",인천지사,2022-11-21,1588-1519
328,2022-11-21,2022-11-24~2022-12-05,인천광역시부평구청총무과,사무 보조원(공공기관),계약직,월급,538720,무관,무관,무관,,    ,인천광역시 부평구 부평대로 168 부평구청 (부평동),중소,인천지사,2022-11-21,1588-1519
329,2022-11-21,2022-11-21~2022-12-06,인천광역시 계양구청,사무 보조원(공공기관),계약직,시급,9620,무관,무관,무관,,    ,인천광역시 계양구 계산새로 88 (계산동),"공사,공공",인천지사,2022-11-21,1588-1519
330,2022-11-21,2022-11-21~2022-12-05,인천광역시미추홀구청,사무 보조원(공공기관),계약직,월급,538720,무관,0년개월,무관,,    ,인천광역시 남구 독정이로 95 (숭의동),"공사,공공",인천지사,2022-11-21,1588-1519
331,2022-11-21,2022-11-21~2022-12-30,(주)신성피엔텍,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9160,무관,무관,무관,,    ,인천광역시 계양구 새풀로7번길 14 (효성동) (주)신성피엔텍,중소,인천지사,2022-11-21,1588-1519
332,2022-11-21,2022-11-21~2022-12-31,에프앤유신용정보주식회사,사무 보조원(일반사업체),계약직,시급,9160,무관,무관,무관,,    ,서울특별시 마포구 마포대로 144 (공덕동) 7층 마포T타운,중소,광주지역본부,2022-11-28,1588-1519
333,2022-11-21,2022-11-21~2022-12-31,을지대학교병원,주입·포장·상표부착기 등 기타 기계 조작원,계약직,시급,9160,무관,무관,무관,,    ,"대전광역시 서구 둔산서로 95 (둔산동,을지대학병원)",대기업,대전지역본부,2022-11-21,1588-1519
334,2022-11-21,2022-11-21~2022-11-30,세종특별자치시교육청,사서,계약직,월급,934000,경력,1년개월,무관,,    ,세종특별자치시  한누리대로 2154 세종특별자치시교육청 (보람동),"공사,공공",대전지역본부,2022-11-21,1588-1519
335,2022-11-21,2022-11-21~2022-12-31,마라톤정형외과병원,단체 급식 보조원,상용직,시급,9160,무관,0년개월,무관,,    ,대전광역시 서구 둔산남로 87 (둔산동),개인,대전지역본부,2022-11-21,1588-1519
336,2022-11-21,2022-11-21~2022-12-02,오산시청,사무 보조원(공공기관),계약직,월급,538720,무관,무관,무관,,    ,경기도 오산시 성호대로 141 141 (오산동),중소,경기지역본부,2022-11-21,1588-1519
337,2022-11-21,2022-11-21~2022-12-06,현대오토에버,사무 보조원(일반사업체),상용직,월급,2000000,무관,무관,무관,,    ,서울특별시 강남구 영동대로 417 (대치동) 오토웨이타워,대기업,서울남부지사,2022-11-28,1588-1519
338,2022-11-21,2022-11-21~2022-12-06,구로구립장애인보호작업시설,사무 보조원(일반사업체),상용직,월급,2000000,무관,0년개월,무관,,    ,서울특별시 구로구 경인로 21 구로구립장애인보호작업장 (온수동),중소,서울남부지사,2022-11-28,1588-1519
339,2022-11-21,2022-11-21~2022-12-06,이노매니지먼트주식회사,사무 보조원(일반사업체),상용직,월급,2000000,무관,무관,무관,,    ,서울특별시 강남구 압구정로48길 34 삼주빌딩501호,중소,서울남부지사,2022-11-28,1588-1519
340,2022-11-21,2022-11-21~2022-12-06,(주)삼천리이엔지,사무 보조원(일반사업체),상용직,월급,2000000,무관,무관,무관,,    ,서울특별시 영등포구 국제금융로6길 42 삼천리이엔지 (여의도동),중소,서울남부지사,2022-11-28,1588-1519
341,2022-11-21,2022-11-21~2022-12-06,에스케이쉴더스 주식회사,사무 보조원(일반사업체),상용직,월급,2000000,무관,무관,무관,,    ,경기도 성남시 분당구 판교로227번길 23 (삼평동),대기업,서울남부지사,2022-11-28,1588-1519
342,2022-11-21,2022-11-21~2022-11-30,나이스정보통신(주),사무 보조원(일반사업체),상용직,월급,952000,무관,무관,무관,정보·통신공학,    ,서울특별시 영등포구 은행로 17 (여의도동),중소,서울남부지사,2022-11-23,1588-1519
343,2022-11-21,2022-11-21~2022-12-06,사)한국장애인문화인쇄협회,각종 단체 및 기타 고객서비스 관리자,상용직,월급,2500000,무관,무관,무관,,    ,서울특별시 구로구 개봉로23길 10 2층 (개봉동),중소,서울남부지사,2022-11-28,1588-1519
344,2022-11-21,2022-11-21~2022-12-06,(주)썬앳푸드,주방 보조원(일반 음식점),상용직,월급,2000000,무관,무관,무관,,    ,서울특별시 강남구 압구정로 222 (신사동),대기업,서울남부지사,2022-11-28,1588-1519
345,2022-11-21,2022-11-21~2022-12-06,(주)씨에스리더,안마사,상용직,월급,2000000,무관,무관,무관,,    ,서울특별시 강남구 선릉로 635 267-14  LG유플러스 빌딩 (논현동),중소,서울남부지사,2022-11-28,1588-1519
346,2022-11-21,2022-11-21~2022-12-06,주식회사 제이알더블유,사무 보조원(일반사업체),상용직,월급,2000000,신입,무관,무관,,    ,서울특별시 서초구 방배로42길 61 지하 2층 (방배동),중소,서울남부지사,2022-11-28,1588-1519
347,2022-11-21,2022-11-21~2022-12-06,아이지에스(주),사무 보조원(일반사업체),상용직,월급,2000000,무관,0년개월,무관,,    ,"서울특별시 영등포구 문래로28길 25 6층, 7층, 8층 일부",중소,서울남부지사,2022-11-28,1588-1519
348,2022-11-21,2022-11-21~2022-11-30,신풍종합개발주식회사,아파트·빌라 경비원,계약직,월급,1300000,무관,무관,무관,,    ,서울특별시 양천구 남부순환로70길 19 2층 (신월동),중소,서울남부지사,2022-11-21,1588-1519
349,2022-11-21,2022-11-21~2022-12-06,(주)케이디텍,사무 보조원(일반사업체),상용직,월급,2000000,무관,무관,무관,,    ,서울특별시 영등포구 영등포로5길 19 동아프라임밸리 901~903호 (양평동2가),중소,서울남부지사,2022-11-28,1588-1519
350,2022-11-21,2022-11-21~2022-12-06,행복두드리미 주식회사,주방 보조원(일반 음식점),상용직,월급,2000000,무관,무관,무관,,    ,서울특별시 영등포구 선유동2로 57 이레빌딩 14층 ,중소,서울남부지사,2022-11-28,1588-1519
351,2022-11-21,2022-11-21~2022-12-06,해나무일터,사무 보조원(일반사업체),상용직,월급,2000000,무관,0년개월,무관,,    ,서울특별시 구로구 남부순환로105라길 25-10 (가리봉동),"협회,단체",서울남부지사,2022-11-28,1588-1519
352,2022-11-21,2022-11-21~2022-12-06,사회복지법인삼농복지재단삼농실버마을,사무 보조원(일반사업체),상용직,월급,2000000,무관,무관,무관,,    ,서울특별시 구로구 오류로8길 84 - 삼농실버마을 (오류동),중소,서울남부지사,2022-11-28,1588-1519
353,2022-11-21,2022-11-21~2022-12-06,(주)도노,음료 조리사(바리스타 포함),상용직,월급,2000000,무관,무관,무관,,    ,"경기도 하남시 미사강변서로 25 제8층 제에프849호(풍산동, 미사테스타타워지식산업센터)",중소,서울남부지사,2022-11-28,1588-1519
354,2022-11-21,2022-11-21~2022-12-06,구르메에프앤드비코리아,사무 보조원(일반사업체),상용직,월급,2000000,신입,0년개월,무관,,    ,서울특별시 강남구 언주로174길 27 (신사동),중소,서울남부지사,2022-11-28,1588-1519
355,2022-11-21,2022-11-21~2022-12-06,(주)행복마루,사무 보조원(일반사업체),상용직,월급,2000000,무관,무관,무관,,    ,서울특별시 마포구 매봉산로 75 DDMC빌딩 12층 (상암동),중소,서울남부지사,2022-11-28,1588-1519
356,2022-11-21,2022-11-21~2022-12-09,주식회사 그린누리,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,9500,무관,무관,무관,,    ,충청북도 청주시 흥덕구 옥산면 옥산산단3로 9 (옥산면),중소,서울남부지사,2022-11-21,1588-1519
357,2022-11-21,2022-11-21~2022-12-06,두리하나다울,사무 보조원(일반사업체),상용직,월급,2000000,무관,0년개월,무관,,    ,서울특별시 구로구 고척로21가길 48-11 2층 (개봉동),중소,서울남부지사,2022-11-28,1588-1519
358,2022-11-21,2022-11-21~2022-12-06,모두누리직업재활센터,사무 보조원(일반사업체),상용직,월급,2000000,무관,무관,무관,,    ,서울특별시 구로구 디지털로27길 24 벽산디지털밸리1차 506호 (구로동),중소,서울남부지사,2022-11-28,1588-1519
359,2022-11-21,2022-11-21~2022-12-06,(주)케이티씨에스,사무 보조원(일반사업체),상용직,월급,2000000,무관,무관,무관,,    ,"대전광역시 서구 갈마로 160 ktcs,",중소,서울남부지사,2022-11-28,1588-1519
360,2022-11-21,2022-11-21~2022-12-06,(주)파리크라상 라그릴리아 여의도 파크원점,음료 조리사(바리스타 포함),상용직,월급,2000000,무관,0년개월,무관,,    ,서울특별시 영등포구 여의대로 108 (여의도동),"공사,공공",서울남부지사,2022-11-28,1588-1519
361,2022-11-21,2022-11-21~2022-12-10,한국생산기술연구원,사무 보조원(공공기관),계약직,연봉,8999415,무관,0년개월,무관,기계공학,    ,"충청남도 천안시 서북구 입장면 양대기로길 89 (기로리), 한국생산기술연구원","공사,공공",부산지역본부,2022-11-21,1588-1519
362,2022-11-21,2022-11-21~2022-12-16,(주)아워홈,주방 보조원(일반 음식점),계약직,시급,9160,신입,무관,무관,,    ,서울특별시 강서구 마곡중앙10로 91 (마곡동),대기업,부산지역본부,2022-11-21,1588-1519
363,2022-11-21,2022-11-21~2022-12-31,인제대학교부산백병원,의료 보조원,계약직,월급,1000000,무관,무관,무관,,    ,부산광역시 부산진구 복지로 75 (개금동),대기업,부산지역본부,2022-11-21,1588-1519
364,2022-11-21,2022-11-21~2022-12-31,쿱스토어부산 화명점,제과·제빵원,상용직,시급,9160,무관,0년개월,무관,,    ,부산광역시 북구 와석장터로 16 (화명동),중소,부산지역본부,2022-11-21,1588-1519
365,2022-11-21,2022-11-21~2022-12-12,부산커피협동조합,기타 식품가공 종사원,계약직,시급,9160,무관,무관,무관,,    ,부산광역시 남구 황령대로319번가길 53 (대연동),중소,부산지역본부,2022-11-28,1588-1519
366,2022-11-21,2022-11-21~2022-12-06,(사)충남지체장애인협회충남협회 천안시지회,승용차 운전원(자가용 운전원),계약직,월급,2298500,무관,무관,무관,,    ,충청남도 천안시 동남구 다가말2길 104 일봉회관 5층 (다가동),중소,충남지사,2022-11-21,1588-1519
367,2022-11-21,2022-11-21~2023-01-31,애슐리퀸즈아산터미널점,주방 보조원(일반 음식점),계약직,시급,9800,무관,0년개월,무관,,    ,충청남도 아산시 번영로 225 3층 애슐리(모종동),중소,충남지사,2022-11-21,1588-1519
368,2022-11-21,2022-11-21~2023-01-09,(주)예지,식품 분야 단순 종사원,상용직,시급,9160,무관,무관,무관,,    ,전라남도 목포시 대양산단로199번길 60  (대양동),중소,전남지사,2022-11-28,1588-1519
369,2022-11-21,2022-11-28~2022-12-02,남양주시청,사무 보조원(공공기관),계약직,시급,9620,무관,무관,무관,,    ,경기도 남양주시 경춘로 1037 . (금곡동),중소,경기북부지사,2022-11-21,1588-1519
370,2022-11-21,2022-11-28~2022-12-02,남양주시북부장애인복지관,사무 보조원(공공기관),계약직,시급,9620,무관,0년개월,무관,,    ,경기도 남양주시 진접읍 경복대로 507-1 남양주시북부장애인복지관,중소,경기북부지사,2022-11-21,1588-1519
