연번,구인신청일자,모집기간,사업장명,모집직종,고용형태,임금형태,임금,입사형태,요구경력,요구학력,전공계열,요구자격증,사업장 주소,기업형태,담당기관,등록일,연락처
543,2022-09-15,2022-09-15~2022-12-13,현대해상화재보험(주),사무 보조원(일반사업체),계약직,월급,2030000,무관,무관,무관,,    ,서울특별시 종로구 세종대로 163 현대해상빌딩,대기업,전남지사,2022-09-20,1588-1519
544,2022-09-15,2022-09-15~2022-10-30,자화전자 구미공장,환경 미화원,계약직,월급,2000000,무관,무관,무관,,지게차운전기능사    ,경상북도 구미시 1공단로6길 128 (공단동),중소,경북지사,2022-09-15,1588-1519
545,2022-09-15,2022-09-15~2022-12-02,(주)수미가,기타 식품가공 종사원,상용직,시급,9160,무관,0년개월,무관,,    ,경상북도 경주시 외동읍 별미길 35-54 (수미가),개인,울산지사,2022-09-15,1588-1519
546,2022-09-15,2022-09-15~2022-11-15,교보생명보험(주),사무 보조원(일반사업체),계약직,시급,9160,무관,무관,무관,,    ,서울특별시 종로구 종로 1 교보생명 (종로1가),중소,서울지역본부,2022-09-22,1588-1519
547,2022-09-15,2022-09-15~2022-09-30,(주)이랜드이츠,주방 보조원(일반 음식점),계약직,시급,9160,무관,0년개월,무관,,    ,서울특별시 강남구 압구정로 152 지하1층(신사동),대기업,서울지역본부,2022-09-15,1588-1519
548,2022-09-15,2022-09-15~2022-09-16,한화생명보험,안마사,계약직,월급,2000000,무관,무관,무관,,    ,서울특별시 영등포구 63로 50 (여의도동),대기업,서울남부지사,2022-09-15,1588-1519
549,2022-09-15,2022-09-15~2022-09-21,(주)우리홈쇼핑,모니터 요원,계약직,연봉,17890000,무관,무관,무관,,    ,서울특별시 영등포구 양평로21길 10 21 (양평동5가),중소,서울남부지사,2022-09-15,1588-1519
550,2022-09-15,2022-09-15~2022-09-30,한국휴렛팩커드유한회사,안마사,계약직,월급,1700000,무관,0년개월,무관,,    ,서울특별시 영등포구 의사당대로 83 (여의도동),외국계,서울남부지사,2022-09-15,1588-1519
551,2022-09-15,2022-09-15~2022-09-30,(주)하누리,음료 조리사(바리스타 포함),상용직,월급,2070000,무관,무관,무관,,    ,경기도 평택시 진위면 진위2산단로 140 1030호,중소,서울남부지사,2022-09-22,1588-1519
552,2022-09-15,2022-09-15~2022-09-30,(주)하누리,세차원 및 운송장비 청소원,상용직,월급,2070000,무관,무관,무관,,    ,경기도 평택시 진위면 진위2산단로 140 1030호,중소,서울남부지사,2022-09-22,1588-1519
553,2022-09-15,2022-09-15~2022-09-22,관악문화재단,방역원(해충퇴치원 포함),계약직,시급,10766,신입,무관,무관,,    ,서울특별시 관악구 신림로3길 35  (신림동),중소,서울남부지사,2022-09-15,1588-1519
554,2022-09-15,2022-09-15~2022-09-23,한국산업안전보건공단,주차 단속원 및 안전 순찰원,계약직,일급,73280,무관,무관,무관,,    ,울산광역시 중구 종가로 400 안전보건공단 본부 (성안동),"공사,공공",공단본부,2022-09-15,1588-1519
555,2022-09-15,2022-09-15~2022-09-28,문화체육관광부 국립중앙도서관,사서,상용직,월급,2054440,무관,무관,무관,문헌정보학,    ,서울특별시 서초구 반포대로 201 국립중앙도서관 6층 국제교류홍보팀,중소,서울동부지사,2022-09-22,1588-1519
556,2022-09-15,2022-09-15~2022-10-12,계룡건설산업(주),건설현장반장,계약직,월급,3000000,경력,2년개월,무관,,    ,대전광역시 서구 문정로48번길 48 계룡건설산업(주) (탄방동),중소,경기동부지사,2022-09-15,1588-1519
557,2022-09-15,2022-09-15~2022-10-15,GS건설,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,9500,무관,무관,무관,,    ,서울특별시 종로구 종로 33 (청진동),대기업,경기동부지사,2022-09-15,1588-1519
558,2022-09-15,2022-09-15~2022-10-15,시몬스침대,사무 보조원(일반사업체),상용직,시급,9160,무관,무관,무관,,    ,경기도 이천시 모가면 사실로 1000 .,중소,경기동부지사,2022-09-15,1588-1519
559,2022-09-15,2022-09-15~2022-10-30,(주)썬더소프트코리아,시스템 소프트웨어 개발자(프로그래머),계약직,월급,2000000,무관,0년개월,무관,,    ,경기도 성남시 분당구 대왕판교로 670 유스페이스2 B동 401호 (삼평동),중소,경기동부지사,2022-09-15,1588-1519
560,2022-09-15,2022-09-15~2022-10-30,(주)삼원가든 투뿔등심,주방 보조원(일반 음식점),상용직,시급,9160,무관,0년개월,무관,,    ,"경기도 성남시 분당구 동판교로177번길 25 (삼평동, 판교 호반 써밋 플레이스)",중소,경기동부지사,2022-09-15,1588-1519
561,2022-09-15,2022-09-15~2022-10-28,주식회사와담,재봉사(의류·직물) ,상용직,월급,2000000,무관,0년개월,무관,,    ,경기도 광주시 곤지암읍 신만로 322-18 주식회사와담,중소,경기동부지사,2022-09-16,1588-1519
562,2022-09-15,2022-09-15~2022-09-30,강북구도시관리공단,환경 미화원,시간제,시급,9160,무관,0년개월,무관,,    ,서울특별시 강북구 삼각산로 1 (수유동),"공사,공공",서울북부지사,2022-09-15,1588-1519
563,2022-09-15,2022-09-15~2022-09-23,(주)현대종합관리,환경 미화원,상용직,월급,1224320,무관,무관,무관,,    ,인천광역시 계양구 오조산로57번길 15 505호.,중소,서울북부지사,2022-09-16,1588-1519
564,2022-09-15,2022-09-15~2022-09-28,서울로인 서울역점,주방 보조원(일반 음식점),상용직,월급,1000000,무관,0년개월,무관,,    ,서울특별시 중구 한강대로 416 (남대문로5가) 지하1층 #18,중소,서울북부지사,2022-09-22,1588-1519
565,2022-09-15,2022-09-15~2022-09-22,주식회사 금강에너텍,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",상용직,월급,1914440,무관,무관,무관,,    ,경기도 시흥시 엠티브이25로20번길 41 (정왕동),중소,경기서부지사,2022-09-15,1588-1519
566,2022-09-15,2022-09-15~2022-09-30,다성주식회사,기타 전기·전자 설비 조작원,상용직,시급,9160,무관,무관,무관,,    ,경기도 안산시 단원구 원시로 239-14  (원시동),중소,경기서부지사,2022-09-15,1588-1519
567,2022-09-15,2022-09-15~2022-09-15,(주)우원기술,기타 전자 부품·제품 조립·검사원,상용직,연봉,24000000,무관,무관,무관,,    ,경기도 평택시 서탄면 서탄2로 176-25 우원기술,중소,경기서부지사,2022-09-15,1588-1519
568,2022-09-15,2022-09-15~2022-09-30,(주)디와이테크,기타 전기·전자 설비 조작원,상용직,시급,9160,무관,무관,무관,,    ,경기도 안산시 단원구 산단로 296 324호 (원시동),중소,경기서부지사,2022-09-15,1588-1519
569,2022-09-15,2022-09-15~2022-11-30,(학)성암학원,공공행정 사무원,계약직,월급,1920000,무관,무관,대졸,,    ,충청남도 천안시 서북구 성환읍 대학로 91 (매주리),대기업,충남지사,2022-09-15,1588-1519
570,2022-09-15,2022-09-15~2022-11-30,주식회사 에이치제이매그놀리아용평호텔앤리조트,매표원 및 복권판매원,상용직,월급,1914440,무관,무관,무관,관광학,    ,강원도 평창군 대관령면 올림픽로 715 (주)용평리조트,중소,강원지사,2022-09-15,1588-1519
571,2022-09-14,2022-09-14~2022-11-13,휴먼스토리에프에스(주),주방 보조원(일반 음식점),계약직,시급,11000,무관,무관,무관,,    ,"경기도 수원시 영통구 반달로7번길 40 608호 (영통동, 평익칼라스위트)",대기업,경기지역본부,2022-09-14,1588-1519
572,2022-09-14,2022-09-14~2022-09-30,가천대학교산학협력단,농어업 연구원 및 기술자,계약직,시급,9160,무관,0년개월,무관,,    ,경기도 성남시 수정구 성남대로 1342 (복정동) 가천관 1017호,대기업,경기지역본부,2022-09-16,1588-1519
573,2022-09-14,2022-09-14~2022-10-30,주식회사우리제지,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",계약직,시급,9160,무관,무관,무관,,    ,경기도 화성시 정남면 보통내길 82-13 (주)우리제지,중소,경기지역본부,2022-09-14,1588-1519
574,2022-09-14,2022-09-14~2022-09-16,강릉교육문화관,도서 정리원,상용직,월급,1666000,무관,무관,무관,,    ,"강원도 강릉시 노암등길 37-1 (노암동,강릉도서관)","공사,공공",강원지사,2022-09-15,1588-1519
575,2022-09-14,2022-09-14~2022-10-31,청주대학교,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,월급,2044440,무관,무관,무관,,    ,충청북도 청주시 청원구 대성로 298 청주대학교 대학혁신사업단 (내덕동),중소,충북지사,2022-09-14,1588-1519
576,2022-09-14,2022-09-14~2022-09-30,대승정밀(주),용접 사상원 및 보조원,상용직,연봉,45000000,무관,무관,무관,,    ,전라북도 김제시 백산면 지평선산단4길 89 대승정밀(주),중소,전북지사,2022-09-14,1588-1519
577,2022-09-14,2022-09-14~2022-10-04,(주)세신금속,섬유·의복 분야 단순 종사원,시간제,시급,9160,무관,0년개월,무관,,    ,전라북도 전주시 덕진구 추천로 19-7 (팔복동3가),중소,전북지사,2022-09-19,1588-1519
578,2022-09-14,2022-09-14~2022-09-18,한국승강기안전공단서울지역본부,사무 보조원(공공기관),계약직,연봉,10020099,무관,0년개월,무관,,    ,서울특별시 구로구 디지털로31길 41 13층 (구로동),"공사,공공",서울남부지사,2022-09-14,1588-1519
579,2022-09-14,2022-09-14~2022-09-16,주감중학교,"건물 경비원(청사,학교,병원,상가,빌딩,공장 등)",상용직,월급,929530,무관,무관,무관,,    ,부산광역시 사상구 백양대로 530 (주례동),"공사,공공",부산지역본부,2022-09-16,1588-1519
580,2022-09-14,2022-09-14~2022-09-15,한국한의약진흥원,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",계약직,월급,2000000,무관,무관,고졸,,    ,경상북도 경산시 화랑로 94 (갑제동),"공사,공공",대구지역본부,2022-09-14,1588-1519
581,2022-09-14,2022-09-14~2022-12-13,제이와이피씨카페,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",상용직,시급,9160,무관,0년개월,무관,,    ,대구광역시 북구 대현로9길 60 (산격동),개인,대구지역본부,2022-09-14,1588-1519
582,2022-09-14,2022-09-14~2022-12-13,주식회사 반들,세차원 및 운송장비 청소원,상용직,시급,9160,무관,0년개월,무관,,    ,대구광역시 남구 이천로 63 (봉덕동),중소,대구지역본부,2022-09-14,1588-1519
583,2022-09-14,2022-09-14~2022-09-30,한일튜브(주),자동차 부분품 조립·검사원,계약직,일급,70660,무관,무관,무관,,    ,인천광역시 서구 원전로 17 (경서동),대기업,인천지사,2022-09-14,1588-1519
584,2022-09-14,2022-09-14~2022-10-07,호남권역재활병원,기타 보건·의료 서비스 종사원,시간제,시급,9160,무관,0년개월,무관,,    ,광주광역시 북구 하서로 590 북구 하서로 590 (본촌동) (본촌동),중소,광주지역본부,2022-09-14,1588-1519
585,2022-09-14,2022-09-14~2022-10-30,광주카리타스보호작업장,기타 전자 부품·제품 조립·검사원,상용직,시급,9160,무관,무관,무관,,    ,광주광역시 광산구 지로길 7 (지죽동)0,"협회,단체",광주지역본부,2022-09-21,1588-1519
586,2022-09-14,2022-09-14~2022-10-30,끗발크리닝,세탁원(다림질원),상용직,시급,9160,무관,0년개월,무관,,    ,광주광역시 광산구 송도로 224 (도산동),개인,광주지역본부,2022-09-14,1588-1519
587,2022-09-14,2022-09-14~2022-09-16,주식회사 유니프레시,음료 조리사(바리스타 포함),상용직,시급,9160,무관,0년개월,무관,,    ,광주광역시 동구 지산로78번길 17-1 (지산동),개인,광주지역본부,2022-09-14,1588-1519
588,2022-09-14,2022-09-14~2022-09-19,대전보훈요양원,사무 보조원(공공기관),계약직,월급,1920000,무관,무관,무관,,    ,대전광역시 유성구 유성대로935번길 16 (죽동),"공사,공공",대전지역본부,2022-09-14,1588-1519
589,2022-09-14,2022-09-14~2022-09-18,SK바이오텍 주식회사,생산·품질 사무원 및 관리원(그 외 분야),계약직,연봉,23400000,무관,0년개월,무관,,    ,대전광역시 유성구 엑스포로 325 (원촌동) SK바이오텍주식회사,대기업,대전지역본부,2022-09-14,1588-1519
590,2022-09-14,2022-09-14~2022-09-18,SK바이오텍 주식회사,생산·품질 사무원 및 관리원(화학·섬유·의료),계약직,연봉,23400000,무관,0년개월,무관,,    ,대전광역시 유성구 엑스포로 325 (원촌동) SK바이오텍주식회사,대기업,대전지역본부,2022-09-14,1588-1519
591,2022-09-14,2022-09-14~2022-09-30,바른생각병원,의료 보조원,상용직,월급,1914440,무관,무관,무관,,    ,대전광역시 서구 청사로 128 칼릭스빌딩 5-8층 바른생각병원 (월평동),중소,대전지역본부,2022-09-14,1588-1519
592,2022-09-14,2022-09-14~2022-11-30,공생가 사회적협동조합(카페 관저435),주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9160,무관,0년개월,무관,,    ,대전광역시 서구 관저동로 43-5 (관저동) 1층,"협회,단체",대전지역본부,2022-09-14,1588-1519
593,2022-09-14,2022-09-14~2022-09-19,(재)녹색에너지연구원,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,월급,961000,무관,무관,무관,,    ,전라남도 목포시 삼향천로 177  (석현동),중소,전남지사,2022-09-14,1588-1519
594,2022-09-14,2022-09-14~2022-11-13,행복채움 주식회사,환경 미화원,상용직,시급,9160,무관,무관,무관,,    ,경상북도 구미시 임수로 53 (임수동)SK실트론 2공장내 (),중소,경북지사,2022-09-14,1588-1519
595,2022-09-14,2022-09-14~2022-10-31,(주)아워홈 LS전선 구미점,단체 급식 보조원,계약직,시급,9160,무관,0년개월,무관,,    ,경상북도 구미시 수출대로 228 1층(공단동),중소,경북지사,2022-09-14,1588-1519
596,2022-09-14,2022-09-14~2022-11-30,(주)현대종합관리,환경 미화원,계약직,월급,1432890,무관,무관,무관,,    ,인천광역시 계양구 오조산로57번길 15 505호.,중소,경기북부지사,2022-09-14,1588-1519
597,2022-09-14,2022-09-14~2022-09-23,쿠팡 주식회사,물류 사무원(물류 관리사),계약직,월급,1243000,무관,무관,무관,,    ,서울특별시 송파구 송파대로 570 타워730(신천동),대기업,경기북부지사,2022-09-14,1588-1519
598,2022-09-14,2022-09-14~2022-11-29,백성사,세탁원(다림질원),상용직,시급,9160,무관,무관,무관,,    ,경상남도 양산시 북정공단2길 55  (북정동),개인,울산지사,2022-09-14,1588-1519
599,2022-09-14,2022-09-14~2022-11-30,(주)맑은기업,경·소형 화물차 운전원,상용직,월급,2000000,무관,0년개월,무관,,    ,경상북도 경주시 외동읍 석계산업단지길 66-102 (주)맑은기업 경주지점,중소,울산지사,2022-09-14,1588-1519
600,2022-09-14,2022-09-14~2022-09-18,서울대학교치과병원,사무 보조원(공공기관),계약직,월급,1380500,신입,무관,무관,,    ,서울특별시 종로구 대학로 101 (연건동),"공사,공공",서울지역본부,2022-09-14,1588-1519
