연번,구인신청일자,모집기간,사업장명,모집직종,고용형태,임금형태,임금,입사형태,요구경력,요구학력,전공계열,요구자격증,사업장 주소,기업형태,담당기관,등록일,연락처
845,2023-02-08,2023-02-08~2023-04-30,굿윌치과병원,사무 보조원(일반사업체),계약직,시급,9620,무관,무관,무관,,    ,부산광역시 북구 금곡대로 28 굿윌치과병원 (덕천동),중소,부산지역본부,2023-02-08,1588-1519
846,2023-02-08,2023-02-08~2023-02-28,한국필립모리스(주),"기타 식품가공기계 조작원(유지, 장류, 조미식품, 설탕, 커피, 담배 등)",계약직,연봉,30000000,무관,무관,고졸,,    ,경상남도 양산시 산막공단남6길 62  (북정동),중소,부산지역본부,2023-02-08,1588-1519
847,2023-02-08,2023-02-08~2023-02-28,한국필립모리스(주),지게차 운전원,계약직,연봉,30000000,무관,무관,고졸,,    ,경상남도 양산시 산막공단남6길 62  (북정동),중소,부산지역본부,2023-02-08,1588-1519
848,2023-02-08,2023-02-08~2023-02-28,(주)삼덕씨앤피,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9620,무관,무관,무관,,    ,대구광역시 달성군 논공읍 노이1길 46-16 (노이리),중소,대구지역본부,2023-02-09,1588-1519
849,2023-02-08,2023-02-08~2023-05-07,디비손해보험주식회사,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,9620,무관,무관,무관,,    ,서울특별시 강남구 테헤란로 432  (대치동),중소,인천지사,2023-02-08,1588-1519
850,2023-02-08,2023-02-08~2023-04-30,현대해상화재보험(주),사무 보조원(일반사업체),계약직,월급,2150000,무관,무관,무관,,    ,서울특별시 종로구 세종대로 163 현대해상빌딩,대기업,광주지역본부,2023-02-09,1588-1519
851,2023-02-08,2023-02-08~2023-03-31,(주)연호엠에스,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9620,무관,무관,무관,,    ,광주광역시 광산구 평동산단3번로 61  (용동),중소,광주지역본부,2023-02-08,1588-1519
852,2023-02-08,2023-02-08~2023-02-28,(주)케이티씨에스,사무 보조원(일반사업체),계약직,월급,1054800,무관,무관,무관,,    ,"대전광역시 서구 갈마로 160 ktcs,",중소,광주지역본부,2023-02-08,1588-1519
853,2023-02-08,2023-02-08~2023-03-17,(주)시루정 신라병가,기타 식품가공 종사원,상용직,시급,9620,무관,0년개월,무관,,    ,경상남도 양산시 소주공단7길 29-13 (소주동),개인,울산지사,2023-02-08,1588-1519
854,2023-02-08,2023-02-08~2023-02-20,서울특별시교육청,환경·청소 관리자,계약직,시급,12030,무관,무관,무관,,    ,서울특별시 종로구 송월길 48 (신문로2가),"공사,공공",서울남부지사,2023-02-15,1588-1519
855,2023-02-08,2023-02-08~2023-02-23,오행종합개발(주),"건물 경비원(청사,학교,병원,상가,빌딩,공장 등)",상용직,월급,2122653,무관,0년개월,무관,,    ,서울특별시 양천구 목동중앙서로6길 21 2층,중소,서울남부지사,2023-02-08,1588-1519
856,2023-02-08,2023-02-08~2023-02-28,문래중학교,환경 미화원,계약직,시급,12030,무관,0년개월,무관,,    ,서울특별시 영등포구 선유서로13길 6 (문래동6가),"공사,공공",서울남부지사,2023-02-08,1588-1519
857,2023-02-08,2023-02-08~2023-02-10,비지에프휴먼넷,매장 정리원(매장 보조원),계약직,시급,9620,무관,무관,무관,,    ,서울특별시 강남구 논현로85길 22 (역삼동) 2층,중소,서울남부지사,2023-02-08,1588-1519
858,2023-02-08,2023-02-08~2023-02-28,금성에이스산업(주),기타 전자 부품·제품 조립·검사원,상용직,시급,9620,무관,무관,무관,,    ,경기도 화성시 향남읍 갈천웃말길 13-7 금성에이스산업(주),중소,경기서부지사,2023-02-08,1588-1519
859,2023-02-08,2023-02-08~2023-05-04,디비손해보험주식회사,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,월급,770000,무관,무관,무관,,    ,서울특별시 강남구 테헤란로 432  (대치동),중소,충남지사,2023-02-08,1588-1519
860,2023-02-08,2023-02-08~2023-05-07,메르센코리아(주),총무 및 일반 사무원,계약직,시급,9620,무관,무관,고졸,,    ,충청남도 천안시 서북구 3공단2로 53 (백석동),개인,충남지사,2023-02-08,1588-1519
861,2023-02-08,2023-02-08~2023-05-07,예산군청,사무 보조원(공공기관),계약직,시급,9620,무관,무관,무관,,    ,충청남도 예산군 예산읍 사직로 33 (예산리 600),"공사,공공",충남지사,2023-02-08,1588-1519
862,2023-02-08,2023-02-08~2023-05-07,보령시청,사무 보조원(공공기관),계약직,시급,9620,무관,무관,무관,,    ,충청남도 보령시 성주산로 77 269-4 (명천동),"공사,공공",충남지사,2023-02-08,1588-1519
863,2023-02-08,2023-02-08~2023-05-07,(주)소온,총무 및 일반 사무원,상용직,연봉,27000000,무관,0년개월,무관,,    ,충청남도 천안시 동남구 차돌로 48 2층 (다가동),개인,충남지사,2023-02-08,1588-1519
864,2023-02-08,2023-02-08~2023-02-28,포항공과대학교,총무 및 일반 사무원,계약직,시급,9620,무관,무관,무관,,    ,경상북도 포항시 남구 청암로 77 (지곡동),"협회,단체",경북지사,2023-02-08,1588-1519
865,2023-02-08,2023-02-08~2023-03-31,(주)웅진씽크빅,모니터 요원,계약직,시급,9620,무관,무관,무관,,    ,"경기도 파주시 회동길 20 (문발동, 파주출판문화정보산업단지)",대기업,경기북부지사,2023-02-08,1588-1519
866,2023-02-08,2023-02-08~2023-02-28,꿈쟁이사회적협동조합,음료 조리사(바리스타 포함),상용직,시급,9620,무관,0년개월,무관,,    ,경기도 양주시 고읍로 36-17 (광사동) 예향교회,"협회,단체",경기북부지사,2023-02-15,1588-1519
867,2023-02-08,2023-02-08~2023-02-08,서울아산병원,안마사,계약직,시급,9620,무관,무관,무관,,    ,서울특별시 송파구 올림픽로43길 88 서울아산병원 총무팀 (풍납동),대기업,서울동부지사,2023-02-08,1588-1519
868,2023-02-08,2023-02-08~2023-05-02,쿠팡로지스틱스서비스유한회사,인사·노무·교육·총무·감사 부서장,계약직,월급,2100000,무관,0년개월,무관,,    ,서울특별시 강남구 테헤란로 332 (역삼동) 현정빌딩 9층,대기업,서울동부지사,2023-02-08,1588-1519
869,2023-02-08,2023-02-08~2023-02-15,(주)지에스리테일 홈쇼핑,모니터 요원,계약직,시급,9620,무관,0년개월,무관,,    ,서울특별시 영등포구 선유로 75 (문래동6가),대기업,서울동부지사,2023-02-08,1588-1519
870,2023-02-08,2023-02-08~2023-02-28,(주)GS리테일,매장 정리원(매장 보조원),계약직,시급,9620,무관,0년개월,무관,,    ,서울특별시 강남구 논현로 508 20층 인사운영팀(역삼동),대기업,서울동부지사,2023-02-09,1588-1519
871,2023-02-08,2023-02-08~2023-02-28,바커케미칼코리아,사무 보조원(일반사업체),계약직,월급,2010580,무관,0년개월,고졸,,    ,경기도 성남시 분당구 판교로255번길 9-22 H스퀘어 S동 3층 (삼평동),중소,경기동부지사,2023-02-15,1588-1519
872,2023-02-08,2023-02-08~2023-02-28,(주)삼원특수지,경비 관리자,계약직,월급,2300000,무관,무관,무관,,    ,서울특별시 광진구 천호대로 549 G타워 10~12층 (중곡동),중소,경기동부지사,2023-02-08,1588-1519
873,2023-02-08,2023-02-08~2023-02-28,주식회사태진상사,직업 운동선수,계약직,시급,9620,무관,0년개월,무관,,    ,경상남도 김해시 분성로569번길 12 축산물공판장 내(어방동),중소,경남지사,2023-02-10,1588-1519
874,2023-02-07,2023-02-07~2023-02-10,도로교통안전관리(주),기타 항공·철도운송종사원(항공기유도원·화물열차차장·신호수),상용직,연봉,24402960,무관,무관,무관,,    ,울산광역시 중구 종가로 370 4층 (교동),중소,경남지사,2023-02-07,1588-1519
875,2023-02-07,2023-02-07~2023-02-20,(주)경희매니지먼트컴퍼니,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",계약직,월급,1011800,무관,무관,무관,,    ,서울특별시 동대문구 회기로 111  (회기동),중소,서울북부지사,2023-02-07,1588-1519
876,2023-02-07,2023-02-07~2023-02-28,제주요양원,환경 미화원,상용직,시급,9620,무관,0년개월,무관,,    ,제주특별자치도 제주시 장군내길 68-1 (도평동),"협회,단체",제주지사,2023-02-07,1588-1519
877,2023-02-07,2023-02-07~2023-02-20,국립괴산호국원,각종 단체 및 기타 고객서비스 관리자,상용직,월급,2053670,무관,0년개월,무관,,    ,충청북도 괴산군 문광면 호국로 159 국립괴산호국원,"공사,공공",충북지사,2023-02-07,1588-1519
878,2023-02-07,2023-02-07~2023-02-13,이리영등초등학교,"건물 경비원(청사,학교,병원,상가,빌딩,공장 등)",상용직,시급,9620,무관,0년개월,무관,,    ,전라북도 익산시 동서로41길 37 (영등동),"공사,공공",전북지사,2023-02-07,1588-1519
879,2023-02-07,2023-02-07~2023-02-14,오산남초등학교,보육 교사,상용직,시급,9620,무관,0년개월,고졸,,    ,전라북도 익산시 오산면 남전1길 27 .,"공사,공공",전북지사,2023-02-07,1588-1519
880,2023-02-07,2023-02-07~2023-02-13,이리마한초등학교,"건물 경비원(청사,학교,병원,상가,빌딩,공장 등)",상용직,월급,1500000,무관,0년개월,무관,,    ,전라북도 익산시 무왕로17길 47 (영등동),"공사,공공",전북지사,2023-02-14,1588-1519
881,2023-02-07,2023-02-07~2023-02-14,전주오송초등학교,영양사,계약직,월급,2068000,무관,무관,무관,,    ,"전라북도 전주시 덕진구 천마산로 87 (송천동2가,오송초등학교)","공사,공공",전북지사,2023-02-07,1588-1519
882,2023-02-07,2023-02-07~2023-02-14,전주오송초등학교,학교 급식 조리사,계약직,월급,2010580,무관,무관,무관,,    ,"전라북도 전주시 덕진구 천마산로 87 (송천동2가,오송초등학교)","공사,공공",전북지사,2023-02-07,1588-1519
883,2023-02-07,2023-02-07~2023-02-14,남원고등학교,"건물 경비원(청사,학교,병원,상가,빌딩,공장 등)",상용직,월급,1401000,무관,0년개월,무관,,    ,전라북도 남원시 만인로 43 (향교동),"공사,공공",전북지사,2023-02-07,1588-1519
884,2023-02-07,2023-02-07~2023-02-13,전라북도부안교육지원청,단체 급식 보조원,상용직,시급,9620,무관,0년개월,무관,,    ,전라북도 부안군 부안읍 매창로 113 전라북도부안교육지원청,"공사,공공",전북지사,2023-02-07,1588-1519
885,2023-02-07,2023-02-07~2023-02-13,전라북도부안교육지원청,교육·훈련 사무원,상용직,시급,9620,무관,0년개월,무관,,    ,전라북도 부안군 부안읍 매창로 113 전라북도부안교육지원청,"공사,공공",전북지사,2023-02-07,1588-1519
886,2023-02-07,2023-02-07~2023-03-03,한국소리문화의전당수탁운영학교법인우석학원,사무 보조원(일반사업체),계약직,월급,2010580,무관,무관,무관,,    ,전라북도 전주시 덕진구 소리로 31 한국소리문화의전당 (덕진동1가),중소,전북지사,2023-02-07,1588-1519
887,2023-02-07,2023-02-07~2023-02-22,중소벤처기업진흥공단,사무 보조원(공공기관),계약직,월급,2050000,무관,무관,무관,,    ,경상남도 진주시 동진로 430 중소기업진흥공단 (충무공동),"공사,공공",경남지사,2023-02-07,1588-1519
888,2023-02-07,2023-02-07~2023-05-06,비채카페,음료 조리사(바리스타 포함),계약직,시급,10000,무관,0년개월,고졸,,바리스타 2급    ,광주광역시 광산구 벽계길 37-1 (진곡동),개인,광주지역본부,2023-02-07,1588-1519
889,2023-02-07,2023-02-07~2023-03-10,금성에이스산업(주),금속기계부품 조립원,상용직,시급,9620,신입,무관,무관,,    ,경기도 화성시 향남읍 갈천웃말길 13-7 금성에이스산업(주),중소,경기지역본부,2023-02-07,1588-1519
890,2023-02-07,2023-02-07~2023-03-31,(주)비에프,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",상용직,월급,1010100,무관,0년개월,무관,,    ,경기도 화성시 동탄기흥로 559 (영천동),중소,경기지역본부,2023-02-09,1588-1519
891,2023-02-07,2023-02-07~2023-03-31,주식회사 케이펙,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,시급,9620,무관,무관,무관,,    ,"강원도 강릉시 정원로 54 9층 (교동, 주니어타운)",중소,강원지사,2023-02-07,1588-1519
892,2023-02-07,2023-02-07~2023-02-28,(주)한창이엔씨,직업 운동선수,상용직,월급,1100000,무관,무관,무관,,    ,부산광역시 중구 중앙대로42번길 5 (중앙동5가),중소,부산지역본부,2023-02-07,1588-1519
893,2023-02-07,2023-02-07~2023-05-06,좋은강안병원,병원행정 사무원(원무),계약직,시급,9620,무관,0년개월,무관,,    ,부산광역시 수영구 수영로 493 좋은강안병원 시설관리팀 (남천동),개인,부산지역본부,2023-02-07,1588-1519
894,2023-02-07,2023-02-07~2023-05-06,좋은문화병원,병원행정 사무원(원무),계약직,시급,9620,무관,0년개월,무관,,    ,부산광역시 동구 범일로 119 (범일동),대기업,부산지역본부,2023-02-07,1588-1519
895,2023-02-07,2023-02-07~2023-04-30,소망어린이집,유치원·어린이집 급식 조리사,상용직,시급,9620,무관,0년개월,무관,,    ,대구광역시 남구 두류공원로20길 61 (대명동),개인,대구지역본부,2023-02-07,1588-1519
896,2023-02-07,2023-02-07~2023-02-28,카페더스토리,음료 조리사(바리스타 포함),상용직,시급,9620,무관,0년개월,무관,,    ,인천광역시 미추홀구 인하로91번길 4 (용현동)지하1층~1층,개인,인천지사,2023-02-07,1588-1519
897,2023-02-07,2023-02-07~2023-02-28,롯데지알에스 주식회사,사무 보조원(공공기관),계약직,시급,9620,무관,무관,무관,,    ,서울특별시 금천구 벚꽃로 104 1160 (독산동),중소,광주지역본부,2023-02-07,1588-1519
898,2023-02-07,2023-02-07~2023-02-08,GS25 울산공업탑점,소규모 매장점장(매장매니저·매장슈퍼바이저),계약직,시급,9620,무관,0년개월,무관,,    ,울산광역시 남구 수암로 22 (신정동),중소,울산지사,2023-02-07,1588-1519
899,2023-02-07,2023-02-07~2023-02-20,한국지식재산보호원,모니터 요원,계약직,시급,9620,무관,무관,무관,,    ,서울특별시 강남구 테헤란로 131 한국지식재산보호원 (역삼동),중소,울산지사,2023-02-07,1588-1519
900,2023-02-07,2023-02-07~2023-02-12,홍익대학교,사무 보조원(공공기관),계약직,월급,759880,무관,무관,무관,,    ,서울특별시 마포구 와우산로 94 (상수동),"공사,공공",서울지역본부,2023-02-07,1588-1519
901,2023-02-07,2023-02-07~2023-02-27,(의료법인)삼성의료재단강북삼성병원,네일 아티스트(손톱 관리사),계약직,월급,2000000,무관,무관,무관,,    ,서울특별시 종로구 새문안로 29 (평동),대기업,서울지역본부,2023-02-07,1588-1519
902,2023-02-07,2023-02-07~2023-02-20,신원종합개발(주),공사현장 경비원,계약직,월급,2200000,무관,무관,무관,,    ,경기도 화성시 봉담읍 와우안길 109 103-213,중소,서울지역본부,2023-02-07,1588-1519
903,2023-02-07,2023-02-07~2023-02-10,영등포구청,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",계약직,시급,9620,무관,무관,무관,,    ,서울특별시 영등포구 당산로 123 (당산동3가),"공사,공공",서울남부지사,2023-02-07,1588-1519
904,2023-02-07,2023-02-07~2023-03-31,주식회사 슈피겐코리아,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",계약직,시급,9620,신입,무관,무관,,    ,경기도 부천시 신흥로511번길 80 3층 A301~306 (오정동),중소,경기서부지사,2023-02-09,1588-1519
905,2023-02-07,2023-02-07~2023-05-04,주식회사 오토엠,세차원 및 운송장비 청소원,상용직,월급,2010580,무관,0년개월,무관,,    ,충청남도 서산시 성연면 성연4로 159 (왕정리),중소,충남지사,2023-02-07,1588-1519
906,2023-02-07,2023-02-07~2023-04-06,(주)에스얜에스,전기·전자 분야 단순 종사원,상용직,월급,2010580,무관,0년개월,무관,,    ,전라남도 나주시 왕곡면 혁신산단7길 105 (덕산리),중소,전남지사,2023-02-14,1588-1519
907,2023-02-07,2023-02-07~2023-02-28,상희학교,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,9620,무관,무관,무관,,    ,"경상북도 상주시 상서문1길 99 (남성동,상희학교)","공사,공공",경북지사,2023-02-07,1588-1519
908,2023-02-07,2023-02-07~2023-03-31,한국퓨얼셀주식회사,사무 보조원(일반사업체),계약직,시급,9620,무관,0년개월,무관,,    ,경상북도 포항시 북구 흥해읍 영일만산단로88번길 153  한국퓨얼셀주식회사,중소,경북지사,2023-02-07,1588-1519
909,2023-02-07,2023-02-07~2023-02-28,경기도교육청,사무 보조원(공공기관),상용직,시급,9620,무관,무관,무관,,    ,경기도 수원시 장안구 조원로 18 (조원동),"공사,공공",경기북부지사,2023-02-13,1588-1519
910,2023-02-07,2023-02-07~2023-02-12,롯데카드(주),사무 보조원(일반사업체),계약직,월급,2380000,무관,무관,무관,,    ,서울특별시 종로구 새문안로 76 . (신문로1가),중소,울산지사,2023-02-07,1588-1519
911,2023-02-07,2023-02-07~2023-02-15,한국철도공사,철도·지하철 운송 사무원,상용직,연봉,34000000,무관,무관,무관,경영학,한국사능력검정시험3급  컴퓨터활용능력2급  ,대전광역시 동구 중앙로 240 (소제동),중소,공단본부,2023-02-07,1588-1519
912,2023-02-07,2023-02-07~2023-04-30,(유)우원티엠,재무 사무원,상용직,월급,2500000,무관,무관,고졸,,    ,"서울특별시 송파구 마천로 83 오금동, 한이빌딩3층1호. (오금동)",중소,서울동부지사,2023-02-07,1588-1519
913,2023-02-07,2023-02-07~2023-02-13,오픈핸즈주식회사,경영 기획 사무원,계약직,연봉,30000000,무관,무관,무관,경영학,    ,서울특별시 송파구 올림픽로35길 123 향군타워 16층 (신천동),중소,서울동부지사,2023-02-07,1588-1519
914,2023-02-07,2023-02-07~2023-04-30,정신여중,사무 보조원(공공기관),계약직,시급,12030,무관,무관,고졸,,    ,서울특별시 송파구 올림픽로4길 16  (잠실동),중소,서울동부지사,2023-02-07,1588-1519
915,2023-02-07,2023-02-07~2023-02-20,한국지식재산보호원,사무 보조원(공공기관),계약직,월급,923520,무관,무관,무관,,    ,서울특별시 강남구 테헤란로 131 한국지식재산보호원 (역삼동),중소,서울동부지사,2023-02-13,1588-1519
916,2023-02-07,2023-02-07~2023-02-21,(주)신세계센트럴시티호텔부문/JW메리어트호텔 서울,환경 미화원,계약직,시급,9620,무관,0년개월,무관,,    ,서울특별시 서초구 신반포로 176 (반포동),대기업,서울동부지사,2023-02-07,1588-1519
917,2023-02-07,2023-02-07~2023-02-17,인제대학교상계백병원,의료 보조원,계약직,월급,1157288,무관,무관,무관,,    ,서울특별시 노원구 동일로 1342 인제대부속상계백병원 (상계동),중소,서울북부지사,2023-02-14,1588-1519
918,2023-02-07,2023-02-07~2023-02-28,금강로재(주),기계·금속 분야 단순 종사원,상용직,시급,9620,무관,0년개월,무관,,    ,경상남도 김해시 진례면 고모로526번길 85 .,개인,경남지사,2023-02-07,1588-1519
919,2023-02-06,2023-02-06~2023-04-05,주식회사 여행온,세차원 및 운송장비 청소원,상용직,시급,9620,무관,0년개월,무관,,    ,"전라남도 여수시 박람회길 70 상가1동 1층 씨108호, 씨 109호(덕충동, 여수엑스포시티프라디움1단지)",중소,전남지사,2023-02-06,1588-1519
920,2023-02-06,2023-02-06~2023-03-10,핑크다원,매장 정리원(매장 보조원),상용직,시급,9620,무관,0년개월,무관,,    ,경상북도 안동시 중앙시장4길 26-35 핑크다원(옥야동),개인,경북지사,2023-02-06,1588-1519
921,2023-02-06,2023-02-06~2023-04-05,(주) 희망나누기,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",계약직,월급,1010000,무관,무관,무관,,    ,경기도 하남시 하남대로 947 하남테크노밸리 U1센터  C동 3층  301.302호,중소,경기북부지사,2023-02-06,1588-1519
922,2023-02-06,2023-02-06~2023-02-24,(주)예가람저축은행,사무 보조원(일반사업체),계약직,월급,1005290,무관,무관,무관,,    ,"서울특별시 강남구 테헤란로 419 강남파이낸스플라자2층,5층 (삼성동)",중소,서울동부지사,2023-02-07,1588-1519
923,2023-02-06,2023-02-06~2023-04-30,에스코어 주식회사,웹 개발자(웹 엔지니어·웹 프로그래머),상용직,연봉,46000000,경력,2년0개월,대졸,전산학·컴퓨터공학,    ,경기도 성남시 분당구 황새울로258번길 31 분당예미지빌딩 9층 (수내동),중소,서울동부지사,2023-02-06,1588-1519
924,2023-02-06,2023-02-06~2023-02-28,에이치앤엠헤네스앤모리츠 주식회사,매장 정리원(매장 보조원),상용직,시급,11544,무관,무관,무관,,    ,서울특별시 종로구 종로 51 17층 (종로2가),중소,서울동부지사,2023-02-09,1588-1519
925,2023-02-06,2023-02-06~2023-05-03,쿠팡 주식회사,환경·청소 관리자,계약직,월급,1140000,무관,무관,무관,,    ,서울특별시 송파구 송파대로 570 타워730(신천동),대기업,서울동부지사,2023-02-06,1588-1519
926,2023-02-06,2023-02-06~2023-02-08,쿠팡풀필먼트서비스유한회사,영업 기획·관리·지원 사무원,계약직,월급,1080000,무관,무관,무관,,    ,서울특별시 송파구 송파대로 570 8층 (신천동),중소,서울동부지사,2023-02-06,1588-1519
927,2023-02-06,2023-02-06~2023-05-02,쿠팡로지스틱스서비스유한회사,관광 및 통근·통학·학원 및 기타 버스 운전원,계약직,월급,1290000,무관,0년개월,무관,,    ,서울특별시 강남구 테헤란로 332 (역삼동) 현정빌딩 9층,대기업,서울동부지사,2023-02-06,1588-1519
928,2023-02-06,2023-02-06~2023-05-02,쿠팡로지스틱스서비스유한회사,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",계약직,월급,1243000,무관,0년개월,무관,,    ,서울특별시 강남구 테헤란로 332 (역삼동) 현정빌딩 9층,대기업,서울동부지사,2023-02-06,1588-1519
929,2023-02-06,2023-02-06~2023-05-02,쿠팡로지스틱스서비스유한회사,인사 사무원,계약직,월급,2387000,무관,0년개월,무관,,    ,서울특별시 강남구 테헤란로 332 (역삼동) 현정빌딩 9층,대기업,서울동부지사,2023-02-06,1588-1519
930,2023-02-06,2023-02-06~2023-02-28,주식회사 팜텍,주입·포장·상표부착기 등 기타 기계 조작원,상용직,월급,2010580,무관,무관,무관,,    ,경기도 이천시 백사면 청백리로697번길 65-116 (주)팜텍,중소,경기동부지사,2023-02-06,1588-1519
931,2023-02-06,2023-02-06~2023-02-08,쿠팡풀필먼트서비스유한회사,모니터 요원,계약직,월급,1080000,무관,무관,무관,,    ,서울특별시 송파구 송파대로 570 8층 (신천동),중소,경기동부지사,2023-02-06,1588-1519
932,2023-02-06,2023-02-06~2023-02-13,고려대학교안암병원,의료 보조원,계약직,시급,10020,무관,무관,무관,,    ,서울특별시 성북구 고려대로 73 (안암동5가),대기업,서울북부지사,2023-02-10,1588-1519
933,2023-02-06,2023-02-06~2023-02-24,마산지방해양수산청,사무 보조원(공공기관),상용직,시급,9620,무관,0년개월,무관,,    ,경상남도 창원시 마산합포구 제2부두로 10 (신포동1가) 정부경남지방합동청사,"공사,공공",경남지사,2023-02-06,1588-1519
934,2023-02-06,2023-02-06~2023-03-31,(주)무학위드,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9620,무관,무관,무관,,    ,경상남도 창원시 마산회원구 봉암공단2길 22 (봉암동),중소,경남지사,2023-02-09,1588-1519
935,2023-02-06,2023-02-06~2023-02-28,(주)유성하이테크,하역·적재 종사원,상용직,시급,9620,무관,0년개월,무관,,    ,경상남도 창원시 성산구 성주로137번길 21 (주) 유성하이테크 (남산동),중소,경남지사,2023-02-06,1588-1519
936,2023-02-06,2023-02-06~2023-02-28,주식회사제주마미,주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9620,무관,무관,무관,디자인일반,    ,제주특별자치도 제주시 조천읍 신와로 119-1 1층(신촌리),중소,제주지사,2023-02-06,1588-1519
937,2023-02-06,2023-02-06~2023-03-31,충청북도교육청,사무 보조원(공공기관),상용직,시급,9620,무관,무관,무관,,    ,"충청북도 청주시 서원구 청남로 1929 (산남동,충청북도교육청)충청북도교육청","공사,공공",충북지사,2023-02-06,1588-1519
938,2023-02-06,2023-02-06~2023-02-28,(주)엠씨엠,직업 운동선수,계약직,월급,1200000,무관,무관,고졸,,    ,충청북도 진천군 이월면 진광로 486 (주)엠씨엠,중소,충북지사,2023-02-07,1588-1519
939,2023-02-06,2023-02-06~2023-03-31,(주)에코프로비엠,직업 운동선수,계약직,월급,1200000,무관,무관,무관,,    ,충청북도 청주시 청원구 오창읍 2산단로 100 (주)에코프로비엠,중소,충북지사,2023-02-10,1588-1519
940,2023-02-06,2023-02-06~2023-03-31,주식회사 에코프로머티리얼즈,직업 운동선수,계약직,월급,1200000,무관,0년개월,무관,,    ,경상북도 포항시 북구 흥해읍 영일만산단남로75번길 15 주식회사 에코프로머티리얼즈,중소,충북지사,2023-02-10,1588-1519
941,2023-02-06,2023-02-06~2023-02-28,주식회사코엠에스,직업 운동선수,계약직,시급,9620,무관,0년개월,무관,,    ,충청북도 청주시 흥덕구 공단로98번길 77  (송정동),중소,충북지사,2023-02-09,1588-1519
942,2023-02-06,2023-02-06~2023-02-13,오송생명과학단지지원센터,사무 보조원(공공기관),계약직,월급,1770800,무관,무관,고졸,,    ,충청북도 청주시 흥덕구 오송읍 오송생명2로 187 (오송읍),"공사,공공",충북지사,2023-02-13,1588-1519
943,2023-02-06,2023-02-06~2023-03-31,주식회사 에코프로이엠,직업 운동선수,계약직,월급,1200000,무관,0년개월,무관,,    ,경상북도 포항시 북구 흥해읍 영일만산단남로75번길 10 주식회사 에코프로이엠,대기업,충북지사,2023-02-10,1588-1519
944,2023-02-06,2023-02-06~2023-03-31,주식회사 우리델리카,기타 식품가공 종사원,상용직,시급,9620,무관,0년개월,무관,,    ,충청북도 진천군 덕산읍 신척산단4로 6 (덕산읍),중소,충북지사,2023-02-06,1588-1519
945,2023-02-06,2023-02-06~2023-02-10,지사중학교,"건물 경비원(청사,학교,병원,상가,빌딩,공장 등)",상용직,시급,9620,무관,0년개월,무관,,    ,전라북도 임실군 지사면 충효로 2469 (금평리),"공사,공공",전북지사,2023-02-06,1588-1519
946,2023-02-06,2023-02-06~2023-02-13,전라북도전주교육지원청,교육·훈련 사무원,상용직,시급,9620,무관,무관,무관,,    ,"전라북도 전주시 덕진구 태진로 100 (진북동,전주시교육청)","공사,공공",전북지사,2023-02-06,1588-1519
947,2023-02-06,2023-02-06~2023-02-09,삼례동초등학교,청소년 지도사,시간제,시급,9620,무관,0년개월,무관,,    ,전라북도 완주군 삼례읍 구와로 13 (석전리),"공사,공공",전북지사,2023-02-06,1588-1519
948,2023-02-06,2023-02-09~2023-02-16,남원여자고등학교,기숙사사감 및 독서실·고시원 총무,상용직,시급,9620,무관,무관,무관,,    ,전라북도 남원시 광천북길 229-11 100 (왕정동),중소,전북지사,2023-02-06,1588-1519
949,2023-02-06,2023-02-06~2023-02-13,샘고을중학교,학교 급식 조리사,상용직,시급,9620,무관,0년개월,무관,,    ,전라북도 정읍시 초산로 110 (장명동),"공사,공공",전북지사,2023-02-06,1588-1519
950,2023-02-06,2023-02-06~2023-02-10,정읍교육지원청,단체 급식 보조원,상용직,시급,9620,무관,무관,무관,,    ,전라북도 정읍시 충정로 93 (상동),"공사,공공",전북지사,2023-02-06,1588-1519
951,2023-02-06,2023-02-06~2023-02-28,(주)허스델리,주입·포장·상표부착기 등 기타 기계 조작원,상용직,월급,2090000,무관,무관,무관,,    ,충청남도 서천군 장항읍 장항산단23길 5 ,중소,전북지사,2023-02-06,1588-1519
952,2023-02-06,2023-02-06~2023-02-13,전주효천초등학교,"건물 경비원(청사,학교,병원,상가,빌딩,공장 등)",상용직,시급,9620,무관,0년개월,무관,,    ,전라북도 전주시 완산구 효천중앙로 31 (효자동2가),"공사,공공",전북지사,2023-02-06,1588-1519
953,2023-02-06,2023-02-06~2023-03-31,주식회사 더블유이산업,세탁원(다림질원),상용직,월급,1011000,무관,0년개월,무관,,    ,전라북도 전주시 덕진구 반룡로 26 (팔복동2가),중소,전북지사,2023-02-06,1588-1519
