연번,구인신청일자,모집기간,사업장명,모집직종,고용형태,임금형태,임금,입사형태,요구경력,요구학력,전공계열,요구자격증,사업장 주소,기업형태,담당기관,등록일,연락처
586,2022-10-13,2022-10-13~2022-11-30,(주)엠알엘엔지,용접 사상원 및 보조원,상용직,연봉,28000000,무관,0년개월,무관,,    ,경상남도 거제시 장평3로 80 (장평동),중소,경남지사,2022-10-17,1588-1519
587,2022-10-13,2022-10-13~2022-11-30,주식회사 송안기업,단열공,상용직,시급,9160,무관,0년개월,무관,,    ,경상남도 거제시 장평3로 80 (장평동),중소,경남지사,2022-10-17,1588-1519
588,2022-10-13,2022-10-13~2022-11-30,우신기업,특수 크리닝장비 청소원,상용직,시급,9160,무관,0년개월,무관,,    ,경상남도 거제시 거제대로 3370 (아주동),중소,경남지사,2022-10-17,1588-1519
589,2022-10-13,2022-10-13~2022-10-31,극동전자정밀(주),"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9160,무관,무관,무관,,    ,인천광역시 서구 중봉대로376번길 17 (원창동),중소,인천지사,2022-10-13,1588-1519
590,2022-10-13,2022-10-13~2022-10-21,(주)TPC메카트로닉스,CNC 선반 조작원(NC 선반 조작원),상용직,연봉,29000000,무관,무관,무관,,    ,인천광역시 서구 백범로603번길 24 (주)TPC메카트로닉스 (가좌동),중소,인천지사,2022-10-13,1588-1519
591,2022-10-13,2022-10-13~2022-10-13,브라보비버인천,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9160,무관,0년개월,무관,,    ,인천광역시 부평구 주부토로 236 (갈산동)c동 408호,중소,인천지사,2022-10-13,1588-1519
592,2022-10-13,2022-10-17~2022-10-26,(주)국민은행 광주업무지원유닛,물류 사무원(물류 관리사),계약직,월급,1380000,무관,0년개월,무관,,    ,광주광역시 동구 금남로 204 (금남로4가),대기업,광주지역본부,2022-10-13,1588-1519
593,2022-10-13,2022-10-13~2022-10-24,중소기업기술정보진흥원,사무 보조원(공공기관),계약직,월급,1990000,무관,무관,무관,,    ,세종특별자치시 집현중앙로 79 (집현동),"공사,공공",대전지역본부,2022-10-13,1588-1519
594,2022-10-13,2022-10-13~2022-11-30,대전도안고등학교,환경 미화원,계약직,시급,9160,무관,0년개월,무관,,    ,대전광역시 유성구 원신흥남로 51 (원신흥동),대기업,대전지역본부,2022-10-13,1588-1519
595,2022-10-13,2022-10-13~2022-10-21,행복디딤 주식회사,세차원 및 운송장비 청소원,계약직,연봉,13000000,무관,무관,무관,,    ,"서울특별시 종로구 종로 26 지하3층(서린동, SK빌딩 내)",중소,대전지역본부,2022-10-13,1588-1519
596,2022-10-13,2022-10-13~2022-12-31,휴젤(주),생산·품질 사무원 및 관리원(화학·섬유·의료),상용직,연봉,38000000,무관,무관,초대졸,,    ,강원도 춘천시 신북읍 신북로 61-20 강원테크노파크 휴젤(주),중소,강원지사,2022-10-13,1588-1519
597,2022-10-13,2022-10-13~2022-12-31,휴젤(주),생산·품질 사무원 및 관리원(그 외 분야),상용직,연봉,38000000,경력,5년12개월,초대졸,생물학,    ,강원도 춘천시 신북읍 신북로 61-20 강원테크노파크 휴젤(주),중소,강원지사,2022-10-13,1588-1519
598,2022-10-13,2022-10-13~2022-12-31,휴젤(주),정보시스템 운영자,상용직,연봉,38000000,신입,무관,초대졸,,    ,강원도 춘천시 신북읍 신북로 61-20 강원테크노파크 휴젤(주),중소,강원지사,2022-10-13,1588-1519
599,2022-10-13,2022-10-13~2022-12-31,휴젤(주),재무 사무원,상용직,연봉,38000000,경력,8년12개월,초대졸,,    ,강원도 춘천시 신북읍 신북로 61-20 강원테크노파크 휴젤(주),중소,강원지사,2022-10-13,1588-1519
600,2022-10-13,2022-10-13~2022-11-30,주식회사 가치채움,주입·포장·상표부착기 등 기타 기계 조작원,상용직,월급,957220,무관,0년개월,무관,,    ,충청북도 괴산군 사리면 모래재로샘내골길 53 2층,중소,충북지사,2022-10-13,1588-1519
601,2022-10-13,2022-10-13~2022-10-31,전북척수장애인협회,총무 및 일반 사무원,상용직,월급,1920000,무관,무관,무관,가족·사회·복지학,    ,전라북도 전주시 덕진구 송천3길 14 (송천동1가),"협회,단체",전북지사,2022-10-13,1588-1519
602,2022-10-13,2022-10-13~2022-10-26,주식회사 퓨코,생산·품질 사무원 및 관리원(화학·섬유·의료),상용직,월급,1944400,무관,0년개월,무관,,    ,전라북도 군산시 중가도길 57 (오식도동),중소,전북지사,2022-10-13,1588-1519
603,2022-10-13,2022-10-13~2022-10-19,고용노동부 창원지청,사무 보조원(공공기관),계약직,일급,73280,무관,무관,무관,,    ,경상남도 창원시 성산구 마디미서로 54 서울아동병원 6층 (상남동),"공사,공공",경남지사,2022-10-17,1588-1519
604,2022-10-13,2022-10-13~2022-11-30,(주)척추산업,비계공,상용직,시급,9160,무관,무관,무관,,    ,경상남도 거제시 장평3로 80  (장평동),중소,경남지사,2022-10-17,1588-1519
605,2022-10-13,2022-10-13~2022-11-30,계린산업,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9160,무관,무관,무관,,    ,경상남도 거제시 장평3로 80 삼성중공업내 계린산업 (장평동),중소,경남지사,2022-10-17,1588-1519
606,2022-10-13,2022-10-13~2022-11-30,신호기업,특수 크리닝장비 청소원,상용직,시급,9160,무관,무관,무관,,    ,경상남도 거제시 장평3로 80 삼성중공업(주)거제조선소 내,중소,경남지사,2022-10-17,1588-1519
607,2022-10-13,2022-10-13~2022-11-30,백천ENG,항공기·선박·철도기관차·전동차 등 운송장비 조립·검사원,상용직,시급,9160,무관,0년개월,무관,,    ,경상남도 거제시 거제대로 3370 (아주동),중소,경남지사,2022-10-17,1588-1519
608,2022-10-13,2022-10-13~2022-11-30,(주)성산,조선용접원(조선취부사 포함),상용직,시급,9160,무관,무관,무관,,    ,경상남도 거제시 거제대로 3370 대우조선해양(주)내 (아주동),중소,경남지사,2022-10-17,1588-1519
609,2022-10-13,2022-10-13~2022-11-30,조은기업,금속제품 도장기 조작원,상용직,시급,9160,무관,무관,무관,,    ,경상남도 거제시 거제대로 3370 1번지  (아주동),중소,경남지사,2022-10-17,1588-1519
610,2022-10-13,2022-10-13~2022-11-30,주식회사 반석,금속제품 도장기 조작원,상용직,시급,9160,무관,0년개월,무관,,    ,경상남도 거제시 장평3로 80 삼성중공업거제조선소  (장평동),중소,경남지사,2022-10-17,1588-1519
611,2022-10-13,2022-10-13~2022-11-30,(주)한국엘엔지,단열공,상용직,시급,9200,무관,무관,무관,,    ,경상남도 거제시 장평3로 80 삼성중공업(주)내 (장평동),중소,경남지사,2022-10-17,1588-1519
612,2022-10-13,2022-10-13~2022-11-30,주식회사 명천,특수 크리닝장비 청소원,상용직,시급,9160,무관,0년개월,무관,,    ,경상남도 거제시 거제대로 3370 (아주동),중소,경남지사,2022-10-17,1588-1519
613,2022-10-13,2022-10-13~2022-11-30,한신기업 주식회사,경리 사무원(제조),상용직,시급,9160,신입,무관,무관,,    ,경상남도 거제시 거제대로 3370 대우조선해양 내 한신기업(주) (아주동),중소,경남지사,2022-10-17,1588-1519
614,2022-10-13,2022-10-13~2022-11-30,(주)다온테크,조선용접원(조선취부사 포함),상용직,시급,9160,무관,무관,무관,,    ,경상남도 거제시 장평3로 80 삼성중공업 내 (주)다온테크 (장평동),중소,경남지사,2022-10-17,1588-1519
615,2022-10-13,2022-10-13~2022-10-22,(주)티씨티,주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9160,무관,무관,무관,,    ,울산광역시 울주군 화산리 덕신로 491 1080 (온산읍),중소,울산지사,2022-10-13,1588-1519
616,2022-10-13,2022-10-13~2022-10-24,(주)엔씨소프트서비스,식품 분야 단순 종사원,상용직,시급,9160,무관,무관,무관,,    ,부산광역시 동구 중앙대로 192 한국교직원공제회 4층 (초량동),대기업,부산직업능력개발원,2022-10-13,1588-1519
617,2022-10-13,2022-10-13~2022-10-31,태광산업주식회사,안마사,계약직,월급,1800000,경력,1년0개월,무관,,    ,서울특별시 중구 동호로 310 (장충동2가),대기업,서울지역본부,2022-10-13,1588-1519
618,2022-10-13,2022-10-13~2022-10-19,서광종합개발(주),경리 사무원(건설),상용직,연봉,24000000,무관,0년개월,고졸,,    ,서울특별시 종로구 경희궁길 28 (신문로2가),중소,서울지역본부,2022-10-13,1588-1519
619,2022-10-13,2022-10-13~2022-11-30,애슐리퀸즈 종각역점,주방 보조원(일반 음식점),계약직,시급,9160,무관,0년개월,무관,,    ,서울특별시 종로구 종로 51 (종로2가) 종로타워 지하1층 ,대기업,서울지역본부,2022-10-13,1588-1519
620,2022-10-13,2022-10-13~2022-11-04,제네베라스페이스,음료 조리사(바리스타 포함),상용직,시급,9160,무관,0년개월,무관,,    ,서울특별시 강남구 논현로 507 (역삼동),중소,서울남부지사,2022-10-13,1588-1519
621,2022-10-13,2022-10-13~2022-10-20,주식회사해긴,음료 조리사(바리스타 포함),상용직,연봉,17000000,무관,0년개월,무관,,    ,"서울특별시 구로구 경인로 662 39층 (신도림동, 디큐브시티)",중소,서울남부지사,2022-10-13,1588-1519
622,2022-10-13,2022-10-13~2022-10-31,부산광역시립해운대도서관,도서 정리원,계약직,월급,1550000,무관,무관,무관,,    ,부산광역시 해운대구 우동1로 89 (우동),"공사,공공",부산지역본부,2022-10-13,1588-1519
623,2022-10-13,2022-10-13~2022-10-31,부산광역시립명장도서관,도서 정리원,계약직,월급,1550000,무관,0년개월,무관,,    ,부산광역시 동래구 명안로46번길 35 (명장동),"공사,공공",부산지역본부,2022-10-13,1588-1519
624,2022-10-13,2022-10-13~2022-10-31,부산시립사하도서관,도서 정리원,계약직,월급,1550000,무관,0년개월,무관,,    ,부산광역시 사하구 승학로 247 (괴정동),"공사,공공",부산지역본부,2022-10-13,1588-1519
625,2022-10-13,2022-10-13~2022-10-31,현항공산업(주),항공기·선박·철도기관차·전동차 등 운송장비 조립·검사원,상용직,시급,9160,무관,무관,무관,,    ,부산광역시 강서구 녹산산단46로 91 현항공산업(주) (송정동),중소,부산지역본부,2022-10-13,1588-1519
626,2022-10-13,2022-10-13~2022-10-31,부산광역시립연산도서관,도서 정리원,계약직,월급,1550000,무관,0년개월,무관,,    ,부산광역시 연제구 고분로191번길 16 (연산동),"공사,공공",부산지역본부,2022-10-13,1588-1519
627,2022-10-13,2022-10-13~2022-10-31,부산광역시립중앙도서관,도서 정리원,계약직,월급,1550000,무관,무관,무관,,    ,부산광역시 중구 망양로193번길 146 (보수동1가),"공사,공공",부산지역본부,2022-10-13,1588-1519
628,2022-10-13,2022-10-13~2022-10-31,부산시립구덕도서관,도서 정리원,계약직,월급,1550000,무관,0년개월,무관,,    ,부산광역시 서구 대신공원로 41 (서대신동3가),"공사,공공",부산지역본부,2022-10-13,1588-1519
629,2022-10-13,2022-10-13~2022-10-31,부산광역시립반송도서관,도서 정리원,계약직,월급,1550000,무관,0년개월,무관,,    ,부산광역시 해운대구 아랫반송로 22 (반송동),"공사,공공",부산지역본부,2022-10-13,1588-1519
630,2022-10-13,2022-10-13~2022-10-31,부산광역시립서동도서관,도서 정리원,계약직,월급,1550000,무관,0년개월,무관,,    ,부산광역시 금정구 서부로76번길 5 (서동),"공사,공공",부산지역본부,2022-10-13,1588-1519
631,2022-10-13,2022-10-13~2022-10-31,부산광역시립시민도서관,도서 정리원,계약직,월급,1500000,무관,0년개월,무관,,    ,부산광역시 부산진구 월드컵대로 462 (초읍동),"공사,공공",부산지역본부,2022-10-13,1588-1519
632,2022-10-13,2022-10-13~2022-10-31,부산광역시립구포도서관,도서 정리원,계약직,월급,1550000,무관,무관,무관,,    ,부산광역시 북구 백양대로1016번다길 43 (구포동),"공사,공공",부산지역본부,2022-10-13,1588-1519
633,2022-10-13,2022-10-13~2022-12-10,(유)아웃백스테이크하우스코리아 덕천점,매장 정리원(매장 보조원),시간제,시급,9160,무관,무관,무관,,    ,"부산광역시 북구 만덕대로 30 2층, 아웃백스테이크하우스(덕천동, 미래빌딩)",외국계,부산지역본부,2022-10-13,1588-1519
634,2022-10-13,2022-10-13~2023-01-12,대신인더스,신발 제조기계 조작원 및 조립원,계약직,시급,9160,무관,무관,고졸,,    ,부산광역시 사하구 장평로 204 (장림동),중소,부산지역본부,2022-10-13,1588-1519
635,2022-10-13,2022-10-13~2022-12-31,(주)공담,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9160,무관,무관,무관,,    ,경상북도 고령군 개진면 양전길 130-34 .,중소,대구지역본부,2022-10-13,1588-1519
636,2022-10-13,2022-10-13~2022-12-09,쿠팡 주식회사,마케팅·광고·홍보·상품기획 사무원,계약직,월급,1000000,무관,무관,무관,,    ,서울특별시 송파구 송파대로 570 타워730(신천동),대기업,서울동부지사,2022-10-13,1588-1519
637,2022-10-13,2022-10-13~2022-11-30,(주)파리크라상,매장 정리원(매장 보조원),상용직,시급,9160,무관,무관,무관,,    ,경기도 성남시 중원구 사기막골로31번길 18 (상대원동),대기업,경기동부지사,2022-10-13,1588-1519
638,2022-10-13,2022-10-13~2022-10-13,(주)에스아이플렉스,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",계약직,시급,9160,무관,무관,무관,,    ,경기도 안산시 단원구 해봉로 232 에스아이플렉스(성곡동),대기업,경기동부지사,2022-10-13,1588-1519
639,2022-10-13,2022-10-13~2022-10-13,동수원병원,병원행정 사무원(원무),계약직,월급,1000000,무관,무관,무관,,    ,"경기도 수원시 팔달구 중부대로 165 (우만동,동수원병원)",개인,경기동부지사,2022-10-13,1588-1519
640,2022-10-13,2022-10-13~2022-10-23,(주)엔에스쇼핑,총무 및 일반 사무원,상용직,연봉,25000000,무관,무관,무관,,    ,경기도 성남시 분당구 판교로228번길 15 판교7벤처벨리 농수산홈쇼핑동 (삼평동),대기업,경기동부지사,2022-10-14,1588-1519
641,2022-10-13,2022-10-13~2022-10-31,코리아퀵로지스틱스(주),콜센터 상담원(콜센터·고객센터·CS센터),상용직,월급,2000000,무관,0년개월,무관,,    ,경기도 용인시 기흥구 사은로 58 (보라동),중소,경기동부지사,2022-10-13,1588-1519
642,2022-10-13,2022-10-13~2022-10-13,푸른드리,생산·품질 사무원 및 관리원(건설),계약직,시급,9160,무관,무관,무관,,    ,경기도 용인시 처인구 이동면 서리로102번길 1-6 푸른드리,중소,경기동부지사,2022-10-13,1588-1519
643,2022-10-13,2022-10-13~2022-10-31,(주)케이탑,사무 보조원(일반사업체),상용직,월급,1000000,무관,0년개월,무관,,    ,경기도 용인시 처인구 금령로 64 (김량장동) 310호,중소,경기동부지사,2022-10-13,1588-1519
644,2022-10-13,2022-10-13~2022-10-31,김성진수학학원,사무 보조원(일반사업체),계약직,시급,9160,무관,0년개월,무관,,    ,경기도 평택시 평택3로 62 (비전동) 2층,중소,경기동부지사,2022-10-13,1588-1519
